1851-10-01,14.064,1.891,Varamin,Iran,36.17N,51.71E
1851-11-01,8.514,2.34,Varamin,Iran,36.17N,51.71E
1851-12-01,3.534,3.2569999999999997,Varamin,Iran,36.17N,51.71E
1852-01-01,1.0709999999999995,2.799,Varamin,Iran,36.17N,51.71E
1852-02-01,2.511,1.9969999999999999,Varamin,Iran,36.17N,51.71E
1852-03-01,5.606999999999998,2.364,Varamin,Iran,36.17N,51.71E
1852-04-01,11.072000000000001,1.676,Varamin,Iran,36.17N,51.71E
1852-05-01,16.798000000000002,1.227,Varamin,Iran,36.17N,51.71E
1852-06-01,21.985000000000007,1.4569999999999999,Varamin,Iran,36.17N,51.71E
1852-07-01,24.785,1.544,Varamin,Iran,36.17N,51.71E
1852-08-01,24.296999999999997,1.2,Varamin,Iran,36.17N,51.71E
1852-09-01,20.202,1.2590000000000001,Varamin,Iran,36.17N,51.71E
1852-10-01,15.679,1.4969999999999999,Varamin,Iran,36.17N,51.71E
1852-11-01,8.625,1.666,Varamin,Iran,36.17N,51.71E
1852-12-01,3.912,1.9880000000000002,Varamin,Iran,36.17N,51.71E
1853-01-01,1.6559999999999997,1.712,Varamin,Iran,36.17N,51.71E
1853-02-01,1.944,1.955,Varamin,Iran,36.17N,51.71E
1853-03-01,7.13,1.686,Varamin,Iran,36.17N,51.71E
1853-04-01,11.367,1.464,Varamin,Iran,36.17N,51.71E
1853-05-01,17.549,1.383,Varamin,Iran,36.17N,51.71E
1853-06-01,21.956999999999997,1.298,Varamin,Iran,36.17N,51.71E
1853-07-01,24.773000000000003,1.17,Varamin,Iran,36.17N,51.71E
1853-08-01,25.215999999999998,1.0959999999999999,Varamin,Iran,36.17N,51.71E
1853-09-01,19.968,1.2830000000000001,Varamin,Iran,36.17N,51.71E
1853-10-01,15.019,1.504,Varamin,Iran,36.17N,51.71E
1853-11-01,7.667999999999998,2.076,Varamin,Iran,36.17N,51.71E
1853-12-01,3.011,1.6769999999999998,Varamin,Iran,36.17N,51.71E
1854-01-01,0.9639999999999996,2.195,Varamin,Iran,36.17N,51.71E
1854-02-01,2.56,1.758,Varamin,Iran,36.17N,51.71E
1854-03-01,4.724,1.7280000000000002,Varamin,Iran,36.17N,51.71E
1854-04-01,8.407,1.3780000000000001,Varamin,Iran,36.17N,51.71E
1854-05-01,16.64,1.32,Varamin,Iran,36.17N,51.71E
1854-06-01,20.92,1.521,Varamin,Iran,36.17N,51.71E
1854-07-01,23.752,1.328,Varamin,Iran,36.17N,51.71E
1854-08-01,23.114,1.476,Varamin,Iran,36.17N,51.71E
1854-09-01,19.547,1.334,Varamin,Iran,36.17N,51.71E
1854-10-01,15.98,1.442,Varamin,Iran,36.17N,51.71E
1854-11-01,9.871,1.66,Varamin,Iran,36.17N,51.71E
1854-12-01,5.519,2.42,Varamin,Iran,36.17N,51.71E
1855-01-01,2.092,2.642,Varamin,Iran,36.17N,51.71E
1855-02-01,4.757,2.819,Varamin,Iran,36.17N,51.71E
1855-03-01,7.638,2.272,Varamin,Iran,36.17N,51.71E
1855-04-01,12.245,1.6059999999999999,Varamin,Iran,36.17N,51.71E
1855-05-01,18.066,1.374,Varamin,Iran,36.17N,51.71E
1855-06-01,22.195999999999998,1.443,Varamin,Iran,36.17N,51.71E
1855-07-01,24.702,1.126,Varamin,Iran,36.17N,51.71E
1855-08-01,24.49,1.051,Varamin,Iran,36.17N,51.71E
1855-09-01,18.655,1.16,Varamin,Iran,36.17N,51.71E
1855-10-01,14.103,1.4469999999999998,Varamin,Iran,36.17N,51.71E
1855-11-01,7.471999999999999,1.459,Varamin,Iran,36.17N,51.71E
1855-12-01,3.772,2.26,Varamin,Iran,36.17N,51.71E
1856-01-01,1.2990000000000002,1.8559999999999999,Varamin,Iran,36.17N,51.71E
1856-02-01,2.852,1.733,Varamin,Iran,36.17N,51.71E
1856-03-01,4.96,1.641,Varamin,Iran,36.17N,51.71E
1856-04-01,9.476,1.304,Varamin,Iran,36.17N,51.71E
1856-05-01,17.067,1.591,Varamin,Iran,36.17N,51.71E
1856-06-01,22.334000000000003,1.7719999999999998,Varamin,Iran,36.17N,51.71E
1856-07-01,24.959,1.4809999999999999,Varamin,Iran,36.17N,51.71E
1856-08-01,24.428,1.253,Varamin,Iran,36.17N,51.71E
1856-09-01,20.438,1.3430000000000002,Varamin,Iran,36.17N,51.71E
1856-10-01,12.9,1.3359999999999999,Varamin,Iran,36.17N,51.71E
1856-11-01,7.881999999999999,1.452,Varamin,Iran,36.17N,51.71E
1856-12-01,4.6469999999999985,1.9969999999999999,Varamin,Iran,36.17N,51.71E
1857-01-01,3.153,2.123,Varamin,Iran,36.17N,51.71E
1857-02-01,0.565,2.04,Varamin,Iran,36.17N,51.71E
1857-03-01,4.99,1.635,Varamin,Iran,36.17N,51.71E
1857-04-01,9.975,1.349,Varamin,Iran,36.17N,51.71E
1857-05-01,16.797,1.393,Varamin,Iran,36.17N,51.71E
1857-06-01,21.022,1.284,Varamin,Iran,36.17N,51.71E
1857-07-01,24.281,1.113,Varamin,Iran,36.17N,51.71E
1857-08-01,23.986,1.9869999999999999,Varamin,Iran,36.17N,51.71E
1857-09-01,20.209,2.29,Varamin,Iran,36.17N,51.71E
1857-10-01,13.158,1.686,Varamin,Iran,36.17N,51.71E
1857-11-01,7.299999999999999,1.615,Varamin,Iran,36.17N,51.71E
1857-12-01,1.911,1.499,Varamin,Iran,36.17N,51.71E
1858-01-01,0.6149999999999998,3.228,Varamin,Iran,36.17N,51.71E
1858-02-01,2.156,1.544,Varamin,Iran,36.17N,51.71E
1858-03-01,6.313,2.0180000000000002,Varamin,Iran,36.17N,51.71E
1858-04-01,11.200999999999999,1.5759999999999998,Varamin,Iran,36.17N,51.71E
1858-05-01,16.875,1.568,Varamin,Iran,36.17N,51.71E
1858-06-01,22.737,1.396,Varamin,Iran,36.17N,51.71E
1858-07-01,25.509,1.328,Varamin,Iran,36.17N,51.71E
1858-08-01,23.8,1.153,Varamin,Iran,36.17N,51.71E
1858-09-01,19.058,1.392,Varamin,Iran,36.17N,51.71E
1858-10-01,14.472999999999999,1.725,Varamin,Iran,36.17N,51.71E
1858-11-01,10.807,1.495,Varamin,Iran,36.17N,51.71E
1858-12-01,3.3589999999999995,2.062,Varamin,Iran,36.17N,51.71E
1859-01-01,-0.3190000000000004,1.7209999999999999,Varamin,Iran,36.17N,51.71E
1859-02-01,1.5490000000000002,2.487,Varamin,Iran,36.17N,51.71E
1859-03-01,6.472,1.5530000000000002,Varamin,Iran,36.17N,51.71E
1859-04-01,12.322000000000001,1.5619999999999998,Varamin,Iran,36.17N,51.71E
1859-05-01,17.375,1.255,Varamin,Iran,36.17N,51.71E
1859-06-01,22.693,2.1069999999999998,Varamin,Iran,36.17N,51.71E
1859-07-01,24.793000000000003,1.147,Varamin,Iran,36.17N,51.71E
1859-08-01,24.206999999999997,1.151,Varamin,Iran,36.17N,51.71E
1859-09-01,22.457,1.1520000000000001,Varamin,Iran,36.17N,51.71E
1859-10-01,15.446,1.5590000000000002,Varamin,Iran,36.17N,51.71E
1859-11-01,8.440999999999999,1.829,Varamin,Iran,36.17N,51.71E
1859-12-01,3.71,2.6,Varamin,Iran,36.17N,51.71E
1860-01-01,1.477,1.8330000000000002,Varamin,Iran,36.17N,51.71E
1860-02-01,2.46,1.57,Varamin,Iran,36.17N,51.71E
